x,Pdis
-13.532185212763213,
-13.432185212763212,
-13.33218521276321,
-13.23218521276321,
-13.132185212763208,
-13.032185212763206,
-12.932185212763205,
-12.832185212763203,
-12.732185212763202,
-12.6321852127632,
-12.5321852127632,
-12.432185212763198,
-12.332185212763196,
-12.232185212763195,
-12.132185212763194,
-12.032185212763192,
-11.93218521276319,
-11.83218521276319,
-11.732185212763188,
-11.632185212763186,
-11.532185212763185,
-11.432185212763184,
-11.332185212763182,
-11.23218521276318,
-11.13218521276318,
-11.032185212763178,
-10.932185212763176,
-10.832185212763175,-9.21024036697585
-10.732185212763174,
-10.632185212763172,
-10.53218521276317,
-10.43218521276317,
-10.332185212763168,
-10.232185212763167,
-10.132185212763165,
-10.032185212763164,
-9.932185212763162,
-9.83218521276316,
-9.73218521276316,
-9.632185212763158,
-9.532185212763157,
-9.432185212763155,
-9.332185212763154,
-9.232185212763152,
-9.13218521276315,
-9.03218521276315,
-8.932185212763148,
-8.832185212763147,
-8.732185212763145,
-8.632185212763144,
-8.532185212763142,
-8.432185212763141,
-8.33218521276314,
-8.232185212763138,
-8.132185212763137,
-8.032185212763135,
-7.932185212763134,
-7.832185212763132,
-7.732185212763131,
-7.63218521276313,
-7.532185212763128,
-7.432185212763127,-9.21024036697585
-7.332185212763125,
-7.232185212763124,
-7.1321852127631225,
-7.032185212763121,
-6.93218521276312,
-6.832185212763118,
-6.732185212763117,
-6.632185212763115,-9.21024036697585
-6.532185212763114,
-6.4321852127631125,
-6.332185212763111,
-6.23218521276311,
-6.132185212763108,
-6.032185212763107,-9.21024036697585
-5.932185212763105,
-5.832185212763104,
-5.7321852127631026,
-5.632185212763101,
-5.5321852127631,
-5.432185212763098,
-5.332185212763097,-9.21024036697585
-5.2321852127630954,
-5.132185212763094,
-5.032185212763093,-9.21024036697585
-4.932185212763091,-9.21024036697585
-4.83218521276309,
-4.732185212763088,
-4.632185212763087,
-4.5321852127630855,-8.517093186415904
-4.432185212763084,
-4.332185212763083,
-4.232185212763081,-9.21024036697585
-4.13218521276308,-8.517093186415904
-4.032185212763078,
-3.932185212763077,
-3.8321852127630756,-7.823946005855959
-3.732185212763074,-9.21024036697585
-3.6321852127630727,
-3.5321852127630713,-8.11162807830774
-3.43218521276307,
-3.3321852127630684,-8.517093186415904
-3.232185212763067,-8.517093186415904
-3.1321852127630656,-7.823946005855959
-3.032185212763064,-7.600802454541749
-2.9321852127630628,-7.264330217920536
-2.8321852127630613,-7.264330217920536
-2.73218521276306,-7.01301578963963
-2.6321852127630585,-6.907655273981804
-2.532185212763057,-6.214508093421858
-2.4321852127630557,-6.119197913617533
-2.3321852127630542,-5.9913645421076485
-2.232185212763053,-5.381598970486754
-2.1321852127630514,-5.298217361547703
-2.03218521276305,-4.755893070722341
-1.9321852127630486,-4.414449821379108
-1.8321852127630471,-3.7464085619502394
-1.7321852127630457,-2.9468421043842254
-1.6321852127630443,-2.213558878799311
-1.5321852127630429,-1.576386807294081
-1.4321852127630414,-1.7315055414079745
-1.33218521276304,-1.9546490927221842
-1.2321852127630386,-2.1209972119483353
-1.1321852127630372,-2.6171958328334126
-1.0321852127630358,-3.4172267585917058
-0.9321852127630343,-4.261480476597681
-0.8321852127630329,-6.0747461510467
-0.7321852127630315,-8.517093186415904
