x,Pdis
-1.8430108365290288,-2.4429972467107905
-1.7430108365290273,-2.5613558219514063
-1.643010836529026,-2.8067661740413676
-1.5430108365290245,-3.0118616554838744
-1.443010836529023,-3.283414346005772
-1.3430108365290216,-3.8076629901039034
-1.2430108365290202,-3.8490482062667577
-1.1430108365290188,-4.254513314374922
-1.0430108365290174,-4.575611383746547
-0.943010836529016,-4.667045589706179
-0.8430108365290145,-5.381698975487088
-0.7430108365290131,-6.119297918617867
-0.6430108365290117,-5.8781358618009785
-0.5430108365290103,-6.502290170873972
-0.44301083652900886,-6.812445099177812
-0.34301083652900743,-8.111728083308073
-0.243010836529006,-8.517193191416238
