x,Pdis
-4.739038032203144,-9.210340371976182
-4.639038032203143,
-4.539038032203141,
-4.43903803220314,
-4.339038032203138,-9.210340371976182
-4.239038032203137,-9.210340371976182
-4.1390380322031355,-9.210340371976182
-4.039038032203134,-9.210340371976182
-3.9390380322031326,-9.210340371976182
-3.8390380322031312,
-3.73903803220313,-9.210340371976182
-3.6390380322031284,
-3.539038032203127,-8.517193191416238
-3.4390380322031255,-8.111728083308073
-3.339038032203124,-8.517193191416238
-3.2390380322031227,-9.210340371976182
-3.1390380322031213,
-3.03903803220312,-9.210340371976182
-2.9390380322031184,-9.210340371976182
-2.839038032203117,
-2.7390380322031156,-8.111728083308073
-2.639038032203114,-9.210340371976182
-2.5390380322031127,-6.907755278982137
-2.4390380322031113,-7.264430222920869
-2.33903803220311,-6.812445099177812
-2.2390380322031085,-6.725433722188183
-2.139038032203107,-6.725433722188183
-2.0390380322031056,-6.319968614080018
-1.9390380322031042,-5.713832810509703
-1.8390380322031028,-5.149897361429764
-1.7390380322031014,-4.688551794927142
-1.6390380322031,-3.830443018435723
-1.5390380322030985,-2.5345171503413346
-1.4390380322030971,-1.652345413445377
-1.3390380322030957,-1.4554300999547527
-1.2390380322030943,-1.7401162360762166
-1.1390380322030929,-2.31061726469131
-1.0390380322030914,-3.107781777362614
-0.93903803220309,-3.6969116258112007
-0.8390380322030886,-3.9424822129128545
-0.7390380322030872,-3.816712825623821
-0.6390380322030857,-3.789805372703897
-0.5390380322030843,-4.045554398052668
-0.4390380322030829,-4.491841500681089
-0.3390380322030815,-5.115995809754082
-0.23903803220308006,-6.214608098422191
-0.13903803220307864,-9.210340371976182
